from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022021481350001,9022021481350001,1,,217990000036285581,217990000034988589
9022021481350001,9022021481350001,1,,217990000036285641,217990000034988652
9022021481350001,9022021481350001,1,,217990000036285661,217990000034988673
9022021481350001,9022021481350001,1,,217990000036284561,217990000036257152
9022021481350001,9022021481350001,1,,217990000036284601,217990000036257174
9022021481350001,9022021481350001,1,,217990000036284841,217990000036257306
9022021481350001,9022021481350001,1,,217990000036284861,217990000034988190
9022021481350001,9022021481350001,1,,217990000036284881,217990000036257328
9022021481350001,9022021481350001,1,,217990000036284961,217990000036257372
9022021481350001,9022021481350001,1,,217990000036285001,217990000036257394
9022021481350001,9022021481350001,1,,217990000036285021,217990000034988274
9022021481350001,9022021481350001,1,,217990000036285181,217990000034988358
9022021481350001,9022021481350001,1,,217990000036285201,217990000036257504
9022021481350001,9022021481350001,1,,217990000036285281,217990000036257548
9022021481350001,9022021481350001,1,,217990000036285321,217990000036257570
9022021481350001,9022021481350001,1,,217990000036285441,217990000036257636
9022021481350001,9022021481350001,1,,217990000036285481,217990000036257658
9022021481350001,9022021481350001,1,,217990000036285521,217990000036257680
9022021481350001,9022021481350001,1,,217990000040301332,217990000034988043
9022021481350001,9022021481350001,1,,217990000040301352,217990000034988064
9022021481350001,9022021481350001,1,,217990000040301432,217990000034988148
9022021481350001,9022021481350001,1,,217990000040301372,217990000034988085
9022021481350001,9022021481350001,1,,217990000040301412,217990000034988127
9022021481350001,9022021481350001,1,,217990000040301552,217990000034988274
9022021481350001,9022021481350001,1,,217990000040301632,217990000034988358
9022021481350001,9022021481350001,1,,217990000040301772,217990000034988505
9022021481350001,9022021481350001,1,,217990000040301792,217990000034988526
9022021481350001,9022021481350001,1,,217990000040301872,217990000034988610
9022021481350001,9022021481350001,1,,217990000040301452,217990000034988169
9022021481350001,9022021481350001,1,,217990000040301572,217990000034988295
9022021481350001,9022021481350001,1,,217990000040301592,217990000034988316
9022021481350001,9022021481350001,1,,217990000040301652,217990000034988379
9022021481350001,9022021481350001,1,,217990000040301672,217990000034988400
9022021481350001,9022021481350001,1,,217990000040301692,217990000034988421
9022021481350001,9022021481350001,1,,217990000040301712,217990000034988442
9022021481350001,9022021481350001,1,,217990000040301732,217990000034988463
9022021481350001,9022021481350001,1,,217990000040301852,217990000034988589
9022021481350001,9022021481350001,1,,217990000040301932,217990000034988673
9022021481350001,9022021481350001,1,,217990000040301312,217990000034988022
9022021481350001,9022021481350001,1,,217990000040301492,217990000034988211
9022021481350001,9022021481350001,1,,217990000040301532,217990000034988253
9022021481350001,9022021481350001,1,,217990000040301752,217990000034988484
9022021481350001,9022021481350001,1,,217990000040301832,217990000034988568
9022021481350001,9022021481350001,1,,217990000040301892,217990000034988631
9022021481350001,9022021481350001,1,,217990000040301392,217990000034988106
9022021481350001,9022021481350001,1,,217990000040301472,217990000034988190
9022021481350001,9022021481350001,1,,217990000040301512,217990000034988232
9022021481350001,9022021481350001,1,,217990000040301612,217990000034988337
9022021481350001,9022021481350001,1,,217990000040301812,217990000034988547
9022021481350001,9022021481350001,1,,217990000040301912,217990000034988652
9022021481350001,9022021481350001,1,,217990000040301952,217990000034988694
9022021481259001,9022021481259001,1,,217990000034998214,217990000035669447
9022021481259001,9022021481259001,1,,217990000034998316,217990000035669561
9022021481259001,9022021481259001,1,,217990000034998486,217990000035669751
9022021481259001,9022021481259001,1,,217990000034998758,217990000035670055
9022021481259001,9022021481259001,1,,217990000034998826,217990000035670131
9022021481259001,9022021481259001,1,,217990000034998860,217990000035670169
9022021481259001,9022021481259001,1,,217990000034998282,217990000035669523
9022021481259001,9022021481259001,1,,217990000034998418,217990000035669675
9022021481259001,9022021481259001,1,,217990000034998452,217990000035669713
9022021481259001,9022021481259001,1,,217990000034998520,217990000035669789
9022021481259001,9022021481259001,1,,217990000034998622,217990000035669903
9022021481259001,9022021481259001,1,,217990000034998690,217990000035669979
9022021481259001,9022021481259001,1,,217990000034998928,217990000035670245
9022021481259001,9022021481259001,1,,217990000034998248,217990000035669485
9022021481259001,9022021481259001,1,,217990000034998350,217990000035669599
9022021481259001,9022021481259001,1,,217990000034998554,217990000035669827
9022021481259001,9022021481259001,1,,217990000034998724,217990000035670017
9022021481259001,9022021481259001,1,,217990000034998792,217990000035670093
9022021481259001,9022021481259001,1,,217990000034998962,217990000035670283
9022021481259001,9022021481259001,1,,217990000034998996,217990000035669323
9022021481259001,9022021481259001,1,,217990000034998996,217990000035669371
9022021481259001,9022021481259001,1,,217990000034998384,217990000035669637
9022021481259001,9022021481259001,1,,217990000034998588,217990000035669865
9022021481259001,9022021481259001,1,,217990000034998656,217990000035669941
9022021481259001,9022021481259001,1,,217990000034998894,217990000035669347
9022021481259001,9022021481259001,1,,217990000034998894,217990000035670207
9022021482391001,9022021482391001,1,,217990000039674021,217990000040088901
9022021482391001,9022021482391001,1,,217990000039674043,217990000040088925
9022021482391001,9022021482391001,1,,217990000039674175,217990000040089069
9022021482391001,9022021482391001,1,,217990000039674197,217990000040089093
9022021482391001,9022021482391001,1,,217990000039674241,217990000040089141
9022021482391001,9022021482391001,1,,217990000039674395,217990000040089309
9022021482391001,9022021482391001,1,,217990000039674699,217990000040089617
9022021482391001,9022021482391001,1,,217990000039674763,217990000040089685
9022021482391001,9022021482391001,1,,217990000039734242,217990000039004048
9022021482391001,9022021482391001,1,,217990000039734352,217990000039004168
9022021482391001,9022021482391001,1,,217990000039734638,217990000039004480
9022021482391001,9022021482391001,1,,217990000039734814,217990000039004672
9022021482391001,9022021482391001,1,,217990000039734836,217990000039004696
9022021482391001,9022021482391001,1,,217990000039734902,217990000039004768
9022021482391001,9022021482391001,1,,217990000039674065,217990000040088949
9022021482391001,9022021482391001,1,,217990000039674307,217990000040089213
9022021482391001,9022021482391001,1,,217990000039674351,217990000040089261
9022021482391001,9022021482391001,1,,217990000039674417,217990000040089333
9022021482391001,9022021482391001,1,,217990000039674439,217990000040089357
9022021482391001,9022021482391001,1,,217990000039674483,217990000040089405
9022021482391001,9022021482391001,1,,217990000039674731,217990000040089651
9022021482391001,9022021482391001,1,,217990000039674827,217990000040088843
9022021482391001,9022021482391001,1,,217990000039734132,217990000039003928
9022021482391001,9022021482391001,1,,217990000039734154,217990000039003952
9022021482391001,9022021482391001,1,,217990000039734308,217990000039004120
9022021482391001,9022021482391001,1,,217990000039734330,217990000039004144
9022021482391001,9022021482391001,1,,217990000039734374,217990000039004192
9022021482391001,9022021482391001,1,,217990000039734418,217990000039004240
9022021482391001,9022021482391001,1,,217990000039734528,217990000039004360
9022021482391001,9022021482391001,1,,217990000039734550,217990000039004384
9022021482391001,9022021482391001,1,,217990000039734660,217990000039004504
9022021482391001,9022021482391001,1,,217990000039734726,217990000039004576
9022021482391001,9022021482391001,1,,217990000039734792,217990000039004648
9022021482391001,9022021482391001,1,,217990000039734858,217990000039004720
9022021482391001,9022021482391001,1,,217990000039734968,217990000039004840
9022021482391001,9022021482391001,1,,217990000039735012,217990000039004888
9022021482391001,9022021482391001,1,,217990000039735034,217990000039003774
9022021482391001,9022021482391001,1,,217990000039674109,217990000040088997
9022021482391001,9022021482391001,1,,217990000039674219,217990000040089117
9022021482391001,9022021482391001,1,,217990000039674329,217990000040089237
9022021482391001,9022021482391001,1,,217990000039674373,217990000040089285
9022021482391001,9022021482391001,1,,217990000039674373,217990000040089515
9022021482391001,9022021482391001,1,,217990000039674527,217990000040088817
9022021482391001,9022021482391001,1,,217990000039674635,217990000040089549
9022021482391001,9022021482391001,1,,217990000039674667,217990000040089583
9022021482391001,9022021482391001,1,,217990000039734110,217990000039003904
9022021482391001,9022021482391001,1,,217990000039734176,217990000039003976
9022021482391001,9022021482391001,1,,217990000039734198,217990000039004000
9022021482391001,9022021482391001,1,,217990000039734220,217990000039004024
9022021482391001,9022021482391001,1,,217990000039734396,217990000039004216
9022021482391001,9022021482391001,1,,217990000039734440,217990000039004264
9022021482391001,9022021482391001,1,,217990000039734484,217990000039004312
9022021482391001,9022021482391001,1,,217990000039734506,217990000039004336
9022021482391001,9022021482391001,1,,217990000039734572,217990000039004408
9022021482391001,9022021482391001,1,,217990000039734594,217990000039004432
9022021482391001,9022021482391001,1,,217990000039734682,217990000039004528
9022021482391001,9022021482391001,1,,217990000039734748,217990000039004600
9022021482391001,9022021482391001,1,,217990000039734880,217990000039004744
9022021482391001,9022021482391001,1,,217990000039734946,217990000039004816
9022021482391001,9022021482391001,1,,217990000039674087,217990000040088973
9022021482391001,9022021482391001,1,,217990000039674131,217990000040089021
9022021482391001,9022021482391001,1,,217990000039674153,217990000040089045
9022021482391001,9022021482391001,1,,217990000039674263,217990000040089165
9022021482391001,9022021482391001,1,,217990000039674285,217990000040089189
9022021482391001,9022021482391001,1,,217990000039674461,217990000040089381
9022021482391001,9022021482391001,1,,217990000039674505,217990000040089429
9022021482391001,9022021482391001,1,,217990000039674795,217990000040089719
9022021482391001,9022021482391001,1,,217990000039734264,217990000039004072
9022021482391001,9022021482391001,1,,217990000039734286,217990000039004096
9022021482391001,9022021482391001,1,,217990000039734462,217990000039004288
9022021482391001,9022021482391001,1,,217990000039734616,217990000039004456
9022021482391001,9022021482391001,1,,217990000039734704,217990000039004552
9022021482391001,9022021482391001,1,,217990000039734770,217990000039004624
9022021482391001,9022021482391001,1,,217990000039734924,217990000039004792
9022021482391001,9022021482391001,1,,217990000039734990,217990000039004864
9022021482237004,9022021482237004,1,,217990000039464187,217990000039737210
9022021482237004,9022021482237004,1,,217990000039464332,217990000039737330
9022021482237004,9022021482237004,1,,217990000039464419,217990000039737402
9022021482237004,9022021482237004,1,,217990000039464535,217990000039737498
9022021482237004,9022021482237004,1,,217990000039464651,217990000039737594
9022021482237004,9022021482237004,1,,217990000039464680,217990000039737618
9022021482237004,9022021482237004,1,,217990000039464767,217990000039737690
9022021482237004,9022021482237004,1,,217990000039464854,217990000039737762
9022021482237004,9022021482237004,1,,217990000039464999,217990000039737882
9022021482237004,9022021482237004,1,,217990000039465086,217990000039737954
9022021482237004,9022021482237004,1,,217990000039465144,217990000039738002
9022021482237004,9022021482237004,1,,217990000039465500,217990000039737906
9022021482237004,9022021482237004,1,,217990000039464361,217990000039737354
9022021482237004,9022021482237004,1,,217990000039464390,217990000039737378
9022021482237004,9022021482237004,1,,217990000039464448,217990000039737426
9022021482237004,9022021482237004,1,,217990000039464564,217990000039737522
9022021482237004,9022021482237004,1,,217990000039464622,217990000039737570
9022021482237004,9022021482237004,1,,217990000039464709,217990000039737642
9022021482237004,9022021482237004,1,,217990000039464912,217990000039737810
9022021482237004,9022021482237004,1,,217990000039465028,217990000039737906
9022021482237004,9022021482237004,1,,217990000039465115,217990000039737978
9022021482237004,9022021482237004,1,,217990000039465202,217990000039738026
9022021482237004,9022021482237004,1,,217990000039465289,217990000039738098
9022021482237004,9022021482237004,1,,217990000039464071,217990000039737114
9022021482237004,9022021482237004,1,,217990000039464100,217990000039737138
9022021482237004,9022021482237004,1,,217990000039464129,217990000039737162
9022021482237004,9022021482237004,1,,217990000039464245,217990000039737258
9022021482237004,9022021482237004,1,,217990000039464274,217990000039737282
9022021482237004,9022021482237004,1,,217990000039464477,217990000039737450
9022021482237004,9022021482237004,1,,217990000039464506,217990000039737474
9022021482237004,9022021482237004,1,,217990000039464593,217990000039737546
9022021482237004,9022021482237004,1,,217990000039464738,217990000039737666
9022021482237004,9022021482237004,1,,217990000039464825,217990000039737738
9022021482237004,9022021482237004,1,,217990000039465260,217990000039738074
9022021482237004,9022021482237004,1,,217990000039464158,217990000039737186
9022021482237004,9022021482237004,1,,217990000039464216,217990000039737234
9022021482237004,9022021482237004,1,,217990000039464303,217990000039737306
9022021482237004,9022021482237004,1,,217990000039464796,217990000039737714
9022021482237004,9022021482237004,1,,217990000039464883,217990000039737786
9022021482237004,9022021482237004,1,,217990000039464941,217990000039737834
9022021482237004,9022021482237004,1,,217990000039464970,217990000039737858
9022021482237004,9022021482237004,1,,217990000039464970,217990000039738306
9022021482237004,9022021482237004,1,,217990000039465057,217990000039737930
9022021482237004,9022021482237004,1,,217990000039465231,217990000039738050
9022021482237004,9022021482237004,1,,217990000040084786,217990000039677836
9022021482237004,9022021482237004,1,,217990000040084966,217990000039677986
9022021482237004,9022021482237004,1,,217990000040085206,217990000039678186
9022021482237004,9022021482237004,1,,217990000040085296,217990000039678261
9022021482237004,9022021482237004,1,,217990000040085630,217990000039678561
9022021482237004,9022021482237004,1,,217990000040084876,217990000039677911
9022021482237004,9022021482237004,1,,217990000040085116,217990000039678111
9022021482237004,9022021482237004,1,,217990000040085356,217990000039678311
9022021482237004,9022021482237004,1,,217990000040085510,217990000039678456
9022021482237004,9022021482237004,1,,217990000040085788,217990000039678421
9022021482237004,9022021482237004,1,,217990000040084726,217990000039677786
9022021482237004,9022021482237004,1,,217990000040084816,217990000039677861
9022021482237004,9022021482237004,1,,217990000040084846,217990000039677886
9022021482237004,9022021482237004,1,,217990000040084936,217990000039677961
9022021482237004,9022021482237004,1,,217990000040085026,217990000039678036
9022021482237004,9022021482237004,1,,217990000040085056,217990000039678061
9022021482237004,9022021482237004,1,,217990000040085146,217990000039678136
9022021482237004,9022021482237004,1,,217990000040085236,217990000039678211
9022021482237004,9022021482237004,1,,217990000040085266,217990000039678236
9022021482237004,9022021482237004,1,,217990000040085710,217990000039678631
9022021482237004,9022021482237004,1,,217990000040084756,217990000039677811
9022021482237004,9022021482237004,1,,217990000040084906,217990000039677936
9022021482237004,9022021482237004,1,,217990000040084996,217990000039678011
9022021482237004,9022021482237004,1,,217990000040085086,217990000039678086
9022021482237004,9022021482237004,1,,217990000040085176,217990000039678161
9022021482237004,9022021482237004,1,,217990000040085176,217990000039678697
9022021482237004,9022021482237004,1,,217990000040085326,217990000039678286
9022021482237004,9022021482237004,1,,217990000040085386,217990000039678336
9022021482237004,9022021482237004,1,,217990000040085550,217990000039678491
9022021482237004,9022021482237004,1,,217990000040085590,217990000039678526
9022021482237004,9022021482237004,1,,217990000040085670,217990000039678596
9022021482249001,9022021482249001,1,,217990000039677836,217990000040084816
9022021482249001,9022021482249001,1,,217990000039677861,217990000040084846
9022021482249001,9022021482249001,1,,217990000039677911,217990000040084906
9022021482249001,9022021482249001,1,,217990000039677936,217990000040084936
9022021482249001,9022021482249001,1,,217990000039678061,217990000040085086
9022021482249001,9022021482249001,1,,217990000039678111,217990000040085146
9022021482249001,9022021482249001,1,,217990000039678631,217990000040085750
9022021482249001,9022021482249001,1,,217990000039737138,217990000039464158
9022021482249001,9022021482249001,1,,217990000039737162,217990000039464187
9022021482249001,9022021482249001,1,,217990000039737522,217990000039464622
9022021482249001,9022021482249001,1,,217990000039737690,217990000039464825
9022021482249001,9022021482249001,1,,217990000039737786,217990000039464941
9022021482249001,9022021482249001,1,,217990000039737858,217990000039465028
9022021482249001,9022021482249001,1,,217990000039737954,217990000039465144
9022021482249001,9022021482249001,1,,217990000039737978,217990000039465173
9022021482249001,9022021482249001,1,,217990000039738002,217990000039465202
9022021482249001,9022021482249001,1,,217990000039738026,217990000039465231
9022021482249001,9022021482249001,1,,217990000039677811,217990000040084786
9022021482249001,9022021482249001,1,,217990000039677961,217990000040084966
9022021482249001,9022021482249001,1,,217990000039678011,217990000040085026
9022021482249001,9022021482249001,1,,217990000039678161,217990000040085206
9022021482249001,9022021482249001,1,,217990000039678211,217990000040085266
9022021482249001,9022021482249001,1,,217990000039678236,217990000040085296
9022021482249001,9022021482249001,1,,217990000039678561,217990000040085670
9022021482249001,9022021482249001,1,,217990000039737066,217990000039464071
9022021482249001,9022021482249001,1,,217990000039737234,217990000039464274
9022021482249001,9022021482249001,1,,217990000039737282,217990000039464332
9022021482249001,9022021482249001,1,,217990000039737426,217990000039464506
9022021482249001,9022021482249001,1,,217990000039737450,217990000039464535
9022021482249001,9022021482249001,1,,217990000039737570,217990000039464680
9022021482249001,9022021482249001,1,,217990000039737594,217990000039464709
9022021482249001,9022021482249001,1,,217990000039737642,217990000039464767
9022021482249001,9022021482249001,1,,217990000039737714,217990000039464854
9022021482249001,9022021482249001,1,,217990000039738050,217990000039465260
9022021482249001,9022021482249001,1,,217990000039677761,217990000040084726
9022021482249001,9022021482249001,1,,217990000039677786,217990000040084756
9022021482249001,9022021482249001,1,,217990000039678036,217990000040085056
9022021482249001,9022021482249001,1,,217990000039678261,217990000040085326
9022021482249001,9022021482249001,1,,217990000039678286,217990000040085356
9022021482249001,9022021482249001,1,,217990000039678311,217990000040085386
9022021482249001,9022021482249001,1,,217990000039678336,217990000040085416
9022021482249001,9022021482249001,1,,217990000039678421,217990000040085510
9022021482249001,9022021482249001,1,,217990000039678456,217990000040085550
9022021482249001,9022021482249001,1,,217990000039678491,217990000040085590
9022021482249001,9022021482249001,1,,217990000039678526,217990000040085630
9022021482249001,9022021482249001,1,,217990000039737114,217990000039464129
9022021482249001,9022021482249001,1,,217990000039737186,217990000039464216
9022021482249001,9022021482249001,1,,217990000039737258,217990000039464303
9022021482249001,9022021482249001,1,,217990000039737330,217990000039464390
9022021482249001,9022021482249001,1,,217990000039737378,217990000039464448
9022021482249001,9022021482249001,1,,217990000039737474,217990000039464564
9022021482249001,9022021482249001,1,,217990000039737666,217990000039464796
9022021482249001,9022021482249001,1,,217990000039737738,217990000039464883
9022021482249001,9022021482249001,1,,217990000039737810,217990000039464970
9022021482249001,9022021482249001,1,,217990000039737834,217990000039464999
9022021482249001,9022021482249001,1,,217990000039737906,217990000039465086
9022021482249001,9022021482249001,1,,217990000039737930,217990000039465115
9022021482249001,9022021482249001,1,,217990000039738098,217990000039465318
9022021482249001,9022021482249001,1,,217990000039677886,217990000040084876
9022021482249001,9022021482249001,1,,217990000039677986,217990000040084996
9022021482249001,9022021482249001,1,,217990000039678086,217990000040085116
9022021482249001,9022021482249001,1,,217990000039678136,217990000040085176
9022021482249001,9022021482249001,1,,217990000039678186,217990000040085236
9022021482249001,9022021482249001,1,,217990000039678596,217990000040085710
9022021482249001,9022021482249001,1,,217990000039737090,217990000039464100
9022021482249001,9022021482249001,1,,217990000039737210,217990000039464245
9022021482249001,9022021482249001,1,,217990000039737306,217990000039464361
9022021482249001,9022021482249001,1,,217990000039737354,217990000039464419
9022021482249001,9022021482249001,1,,217990000039737402,217990000039464477
9022021482249001,9022021482249001,1,,217990000039737498,217990000039464593
9022021482249001,9022021482249001,1,,217990000039737546,217990000039464651
9022021482249001,9022021482249001,1,,217990000039737618,217990000039464738
9022021482249001,9022021482249001,1,,217990000039737762,217990000039464912
9022021482249001,9022021482249001,1,,217990000039737882,217990000039465057
9022021482249001,9022021482249001,1,,217990000039738074,217990000039465289
9022021482402002,9022021482402002,1,,217990000039434742,217990000039434771
9022021482402002,9022021482402002,1,,217990000039434850,217990000039434800
9022021482402002,9022021482402002,1,,217990000039435635,217990000039435663
9022021482402002,9022021482402002,1,,217990000039435856,217990000039435884
9022021482402002,9022021482402002,1,,217990000039435911,217990000039435939
9022021482402002,9022021482402002,1,,217990000039436241,217990000039436269
9022021482402002,9022021482402002,1,,217990000039436324,217990000039436351
9022021482402002,9022021482402002,1,,217990000039435691,217990000039434713
9022021482402002,9022021482402002,1,,217990000039435746,217990000039435774
9022021482402002,9022021482402002,1,,217990000039435829,217990000039435856
9022021482402002,9022021482402002,1,,217990000039435966,217990000039435994
9022021482402002,9022021482402002,1,,217990000039436021,217990000039436049
9022021482402002,9022021482402002,1,,217990000039436186,217990000039436214
9022021482402002,9022021482402002,1,,217990000039436379,217990000039436406
9022021482402002,9022021482402002,1,,217990000039436406,217990000039436434
9022021482402002,9022021482402002,1,,217990000039436434,217990000039436461
9022021482402002,9022021482402002,1,,217990000039436489,217990000039436516
9022021482402002,9022021482402002,1,,217990000039436544,217990000039434905
9022021482402002,9022021482402002,1,,217990000039434685,217990000039434771
9022021482402002,9022021482402002,1,,217990000039434800,217990000039434829
9022021482402002,9022021482402002,1,,217990000039434829,217990000039435719
9022021482402002,9022021482402002,1,,217990000039435663,217990000039435691
9022021482402002,9022021482402002,1,,217990000039435719,217990000039435746
9022021482402002,9022021482402002,1,,217990000039435801,217990000039435829
9022021482402002,9022021482402002,1,,217990000039435939,217990000039435966
9022021482402002,9022021482402002,1,,217990000039436076,217990000039436104
9022021482402002,9022021482402002,1,,217990000039436104,217990000039436131
9022021482402002,9022021482402002,1,,217990000039436131,217990000039436159
9022021482402002,9022021482402002,1,,217990000039436269,217990000039436296
9022021482402002,9022021482402002,1,,217990000039436296,217990000039436324
9022021482402002,9022021482402002,1,,217990000039434713,217990000039434742
9022021482402002,9022021482402002,1,,217990000039434771,217990000039434800
9022021482402002,9022021482402002,1,,217990000039435774,217990000039435801
9022021482402002,9022021482402002,1,,217990000039435884,217990000039435911
9022021482402002,9022021482402002,1,,217990000039435994,217990000039436021
9022021482402002,9022021482402002,1,,217990000039436049,217990000039436076
9022021482402002,9022021482402002,1,,217990000039436159,217990000039436186
9022021482402002,9022021482402002,1,,217990000039436214,217990000039436241
9022021482402002,9022021482402002,1,,217990000039436351,217990000039436379
9022021482402002,9022021482402002,1,,217990000039436461,217990000039436489
9022021482402002,9022021482402002,1,,217990000039436516,217990000039436544
9022021484282001,9022021484282001,1,,217990000038517619,217990000034943652
9022021484282001,9022021484282001,1,,217990000038517727,217990000034943676
9022021484282001,9022021484282001,1,,217990000038517889,217990000036181824
9022021484282001,9022021484282001,1,,217990000038518105,217990000036181874
9022021484282001,9022021484282001,1,,217990000038518213,217990000036181899
9022021484282001,9022021484282001,1,,217990000038518375,217990000034943820
9022021484282001,9022021484282001,1,,217990000038518483,217990000034943844
9022021484282001,9022021484282001,1,,217990000038518699,217990000034943892
9022021484282001,9022021484282001,1,,217990000038518753,217990000036182024
9022021484282001,9022021484282001,1,,217990000038518861,217990000036182049
9022021484282001,9022021484282001,1,,217990000038519023,217990000034943964
9022021484282001,9022021484282001,1,,217990000038519293,217990000036182149
9022021484282001,9022021484282001,1,,217990000038519347,217990000034944036
9022021484282001,9022021484282001,1,,217990000038519617,217990000036182224
9022021484282001,9022021484282001,1,,217990000038519833,217990000036182274
9022021484282001,9022021484282001,1,,217990000038519941,217990000036182299
9022021484282001,9022021484282001,1,,217990000038520211,217990000034944228
9022021484282001,9022021484282001,1,,217990000038520265,217990000034944252
9022021484282001,9022021484282001,1,,217990000038520481,217990000034944348
9022021484282001,9022021484282001,1,,217990000038520709,217990000034943964
9022021484282001,9022021484282001,1,,217990000038520817,217990000034944012
9022021484282001,9022021484282001,1,,217990000038520871,217990000034944036
9022021484282001,9022021484282001,1,,217990000038517511,217990000034943628
9022021484282001,9022021484282001,1,,217990000038517673,217990000036181774
9022021484282001,9022021484282001,1,,217990000038517565,217990000036181749
9022021484282001,9022021484282001,1,,217990000038518159,217990000034943772
9022021484282001,9022021484282001,1,,217990000038518267,217990000034943796
9022021484282001,9022021484282001,1,,217990000038518321,217990000036181924
9022021484282001,9022021484282001,1,,217990000038518537,217990000036181974
9022021484282001,9022021484282001,1,,217990000038519131,217990000034943988
9022021484282001,9022021484282001,1,,217990000038519401,217990000036182174
9022021484282001,9022021484282001,1,,217990000038519509,217990000036182199
9022021484282001,9022021484282001,1,,217990000038519725,217990000036182249
9022021484282001,9022021484282001,1,,217990000038519995,217990000034944180
9022021484282001,9022021484282001,1,,217990000038521033,217990000034944156
9022021484282001,9022021484282001,1,,217990000038517781,217990000036181799
9022021484282001,9022021484282001,1,,217990000038517835,217990000034943700
9022021484282001,9022021484282001,1,,217990000038517943,217990000034943724
9022021484282001,9022021484282001,1,,217990000038518429,217990000036181949
9022021484282001,9022021484282001,1,,217990000038519077,217990000036182099
9022021484282001,9022021484282001,1,,217990000038519239,217990000034944012
9022021484282001,9022021484282001,1,,217990000038519563,217990000034944084
9022021484282001,9022021484282001,1,,217990000038520049,217990000036182324
9022021484282001,9022021484282001,1,,217990000038520103,217990000034944204
9022021484282001,9022021484282001,1,,217990000038520319,217990000034944276
9022021484282001,9022021484282001,1,,217990000038520373,217990000034944300
9022021484282001,9022021484282001,1,,217990000038520535,217990000034944420
9022021484282001,9022021484282001,1,,217990000038520763,217990000034943988
9022021484282001,9022021484282001,1,,217990000038520925,217990000034944060
9022021484282001,9022021484282001,1,,217990000038520979,217990000034944108
9022021484282001,9022021484282001,1,,217990000038521087,217990000034944204
9022021484282001,9022021484282001,1,,217990000038517997,217990000036181849
9022021484282001,9022021484282001,1,,217990000038518051,217990000034943748
9022021484282001,9022021484282001,1,,217990000038518591,217990000034943868
9022021484282001,9022021484282001,1,,217990000038518645,217990000036181999
9022021484282001,9022021484282001,1,,217990000038518807,217990000034943916
9022021484282001,9022021484282001,1,,217990000038518915,217990000034943940
9022021484282001,9022021484282001,1,,217990000038518969,217990000036182074
9022021484282001,9022021484282001,1,,217990000038519185,217990000036182124
9022021484282001,9022021484282001,1,,217990000038519455,217990000034944060
9022021484282001,9022021484282001,1,,217990000038519671,217990000034944108
9022021484282001,9022021484282001,1,,217990000038519779,217990000034944132
9022021484282001,9022021484282001,1,,217990000038519887,217990000034944156
9022021484282001,9022021484282001,1,,217990000038520157,217990000036182349
9022021484282001,9022021484282001,1,,217990000038520427,217990000034944324
9022021484314002,9022021484314002,1,,217990000034943628,217990000034944484
9022021484314002,9022021484314002,1,,217990000034943652,217990000034944502
9022021484314002,9022021484314002,1,,217990000034943868,217990000034944664
9022021484314002,9022021484314002,1,,217990000034943964,217990000034944736
9022021484314002,9022021484314002,1,,217990000034943676,217990000034944520
9022021484314002,9022021484314002,1,,217990000034943796,217990000034944610
9022021484314002,9022021484314002,1,,217990000034943820,217990000034944628
9022021484314002,9022021484314002,1,,217990000034943892,217990000034944682
9022021484314002,9022021484314002,1,,217990000034943940,217990000034944718
9022021484314002,9022021484314002,1,,217990000034944060,217990000034944808
9022021484314002,9022021484314002,1,,217990000034944204,217990000034944916
9022021484314002,9022021484314002,1,,217990000034943772,217990000034944592
9022021484314002,9022021484314002,1,,217990000034943844,217990000034944646
9022021484314002,9022021484314002,1,,217990000034944012,217990000034944772
9022021484314002,9022021484314002,1,,217990000034944156,217990000034944880
9022021484314002,9022021484314002,1,,217990000034944276,217990000034944970
9022021484314002,9022021484314002,1,,217990000034944348,217990000034945024
9022021484314002,9022021484314002,1,,217990000034943604,217990000034945147
9022021484314002,9022021484314002,1,,217990000034943700,217990000034944538
9022021484314002,9022021484314002,1,,217990000034943724,217990000034944556
9022021484314002,9022021484314002,1,,217990000034943748,217990000034944574
9022021484314002,9022021484314002,1,,217990000034943916,217990000034944700
9022021484314002,9022021484314002,1,,217990000034944084,217990000034944826
9022021484314002,9022021484314002,1,,217990000034944252,217990000034944952
9022021484314002,9022021484314002,1,,217990000034944324,217990000034945006
9022021484314002,9022021484314002,1,,217990000034943988,217990000034944754
9022021484314002,9022021484314002,1,,217990000034944036,217990000034944790
9022021484314002,9022021484314002,1,,217990000034944108,217990000034944844
9022021484314002,9022021484314002,1,,217990000034944132,217990000034944862
9022021484314002,9022021484314002,1,,217990000034944180,217990000034944898
9022021484314002,9022021484314002,1,,217990000034944228,217990000034944934
9022021484314002,9022021484314002,1,,217990000034944300,217990000034944988
9022021484314002,9022021484314002,1,,217990000034944420,217990000034945090
9022021484314002,9022021484314002,1,,217990000036181874,217990000036182539
9022021484314002,9022021484314002,1,,217990000036181924,217990000036182577
9022021484314002,9022021484314002,1,,217990000036181999,217990000036182634
9022021484314002,9022021484314002,1,,217990000036182149,217990000036182748
9022021484314002,9022021484314002,1,,217990000036182199,217990000036182786
9022021484314002,9022021484314002,1,,217990000036181774,217990000036182463
9022021484314002,9022021484314002,1,,217990000036181799,217990000036182482
9022021484314002,9022021484314002,1,,217990000036181824,217990000036182501
9022021484314002,9022021484314002,1,,217990000036181849,217990000036182520
